USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
160080 99999 201111061900 ***   0 ***  30 BKN 5 3 0  3.8 10 ** ** ** ** ** ** ** 2   43   40 ****** *****  851.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111062000 ***   0 *** 118 BKN 5 3 0  3.8 10 ** ** ** ** ** ** ** 2   42   40 ****** *****  851.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111062100 ***   0 *** 118 BKN 5 3 0  3.8 10 ** ** ** ** ** ** ** 2   42   39 ****** *****  851.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111062200 ***   0 ***  25 BKN 5 0 0  3.8 10 ** ** ** ** ** ** ** 2   41   39 ****** *****  851.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111062300 160   2 ***  25 BKN 5 0 0  3.8 10 ** ** ** ** ** ** ** 2   41   39 ****** *****  851.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111070000 150   6 ***  25 OVC 5 * *  2.5 10 ** ** ** ** ** ** ** 2   41   39 ****** *****  851.2 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111070100 150   5 ***  14 OVC 5 * *  1.9 10 ** ** ** ** ** ** ** 2   42   40 ****** *****  851.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111070200 150   5 ***  10 OVC 6 * *  1.2 10 ** ** ** ** ** ** ** 2   42   39 ****** *****  851.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111070300 150   6 ***   1 OBS * * *  0.1 47 ** ** ** ** ** ** ** 4   42   39 ****** *****  851.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111070400 150   6 ***   1 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   42   39 ****** *****  851.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111070500 150   6 ***   0 OBS * * *  0.0 47 ** ** ** ** ** ** ** 4   42   39 ****** *****  851.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111070600 140   8 ***   0 OBS * * *  0.0 45 ** ** ** ** ** ** ** 4   41   38 ****** *****  851.2 ***  41 ***** ***** *****  0.00 ** 
160080 99999 201111070700 170   9 ***   4 OVC 6 * *  0.5 42 ** ** ** ** ** ** ** 4   41   37 ****** *****  851.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111070800 200  10 ***  39 OVC 8 * *  1.9 10 ** ** ** ** ** ** ** 4   41   37 ****** *****  852.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111070900 190  10 *** *** BKN 2 0 0  1.9 10 ** ** ** ** ** ** ** 2   43   40 ****** *****  852.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111071000 190  11 ***   4 BKN 2 0 0  3.1 10 ** ** ** ** ** ** ** 2   43   40 ****** *****  852.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111071100 150   9 ***  25 BKN 2 6 0  3.8 10 ** ** ** ** ** ** ** 2   43   40 ****** *****  852.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111071200 180  11 ***   4 BKN 2 0 0  3.8 10 ** ** ** ** ** ** ** 2   44   40 ****** *****  852.1 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111071300 190  11 ***   4 BKN 2 0 0  3.8 10 ** ** ** ** ** ** ** 2   44   39 ****** *****  852.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111071400 180  11 ***  20 BKN 2 0 0  4.4 10 ** ** ** ** ** ** ** 2   44   38 ****** *****  851.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111071500 170  10 ***  20 BKN 2 0 0  4.4 10 ** ** ** ** ** ** ** 2   42   39 ****** *****  851.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111071600 150   8 ***   7 BKN 2 0 0  4.4 10 ** ** ** ** ** ** ** 2   42   39 ****** *****  852.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111071700 150   8 ***   7 BKN 2 0 0  4.4 10 ** ** ** ** ** ** ** 2   41   38 ****** *****  853.7 *** *** ***** ***** ***** ***** ** 
160080 99999 201111071800 170   8 ***   7 BKN 2 0 0  3.8 10 ** ** ** ** ** ** ** 2   41   39 ****** *****  853.9  45 *** ***** ***** *****  0.00 ** 
160080 99999 201111071900 190   9 ***  20 BKN 2 0 0  3.8 10 ** ** ** ** ** ** ** 2   41   38 ****** *****  854.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111072000 180  10 ***  20 BKN 2 0 0  3.8 10 ** ** ** ** ** ** ** 2   41   38 ****** *****  854.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111072100 180  14 ***  39 OVC 8 * *  2.5 60 ** ** ** ** ** ** ** 2   40   39 ****** *****  854.7 *** *** ***** ***** ***** ***** ** 
160080 99999 201111072200 180  11 ***  39 OVC 8 * *  1.9 60 ** ** ** ** ** ** ** 6   39   38 ****** *****  854.9 *** *** ***** ***** ***** ***** ** 
160080 99999 201111072300 190  13 ***  39 OVC 8 * *  1.9 60 ** ** ** ** ** ** ** 6   39   37 ****** *****  855.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111080000 190  10 ***  39 OVC 8 * *  2.5 21 ** ** ** ** ** ** ** 6   39   37 ****** *****  856.0 *** *** *****  0.00T***** ***** ** 
160080 99999 201111080100 180  11 ***  39 OVC 8 * *  1.2 10 ** ** ** ** ** ** ** 2   39   36 ****** *****  856.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111080300 190  10 ***   1 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   38   37 ****** *****  855.9 *** *** ***** ***** ***** ***** ** 
160080 99999 201111080500 150  10 ***   1 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   37   35 ****** *****  855.7 *** *** ***** ***** ***** ***** ** 
160080 99999 201111080600 150  10 ***   0 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   37   33 ****** *****  855.6 ***  37 ***** ***** *****  0.00T** 
160080 99999 201111080700 160   8 ***   1 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   37   33 ****** *****  855.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111080800 150   8 ***   1 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   37   32 ****** *****  855.9 *** *** ***** ***** ***** ***** ** 
160080 99999 201111080900 170   9 ***   7 OVC 5 * *  0.5 46 ** ** ** ** ** ** ** 4   37   32 ****** *****  856.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111081000 150   8 ***   7 OVC 5 * *  0.5 44 ** ** ** ** ** ** ** 4   37   32 ****** *****  856.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111081100 150   8 ***   4 OVC 5 * *  0.5 44 ** ** ** ** ** ** ** 4   38   33 ****** *****  856.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111081200 130   9 ***   4 OVC 5 * *  1.9 10 ** ** ** ** ** ** ** 4   38   33 ****** *****  856.2 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111081300 150   8 ***  14 BKN 5 0 0  3.8 10 ** ** ** ** ** ** ** 2   40   35 ****** *****  856.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111081400 140   7 ***  14 OVC 5 * *  3.8 10 ** ** ** ** ** ** ** 2   40   35 ****** *****  856.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111081500 130   7 ***  14 OVC 5 0 *  3.8 10 ** ** ** ** ** ** ** 2   40   35 ****** *****  856.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111081600 130   8 ***  14 OVC 5 * *  3.8 10 ** ** ** ** ** ** ** 2   40   35 ****** *****  856.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111081700 140   8 ***  14 OVC 5 * *  4.4 10 ** ** ** ** ** ** ** 2   40   37 ****** *****  856.9 *** *** ***** ***** ***** ***** ** 
160080 99999 201111081800 140   7 ***  14 OVC 5 * *  3.1 10 ** ** ** ** ** ** ** 2   40   37 ****** *****  857.1  40 *** ***** ***** *****  0.00 ** 
160080 99999 201111081900 170   7 ***  14 OVC 5 * *  1.9 10 ** ** ** ** ** ** ** 2   39   37 ****** *****  857.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111082000 150   7 ***  14 OVC 5 * *  1.2 10 ** ** ** ** ** ** ** 2   39   35 ****** *****  857.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111082100 150   8 ***   1 OBS * * *  0.1 47 ** ** ** ** ** ** ** 2   39   35 ****** *****  858.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111082200 160   6 ***   1 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   39   34 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111082300 140   5 ***   1 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   39   34 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111090000 160   7 ***   1 OBS * * *  0.1 47 ** ** ** ** ** ** ** 4   39   33 ****** *****  858.0 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111090100 160   6 ***   1 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   39   33 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111090200 170   5 ***   1 OBS * * *  0.1 45 ** ** ** ** ** ** ** 4   39   33 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111090300 180   5 ***   7 OVC 5 * *  0.5 42 ** ** ** ** ** ** ** 4   39   33 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111090400 170   3 ***   7 OVC 5 * *  0.9 10 ** ** ** ** ** ** ** 4   39   33 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111090500 170   5 ***  14 BKN 5 0 0  3.8 10 ** ** ** ** ** ** ** 2   38   33 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111090600 ***   0 *** 118 BKN 6 4 0  7.5 01 ** ** ** ** ** ** ** 4   38   33 ****** *****  858.2 ***  38 ***** ***** *****  0.00 ** 
160080 99999 201111090700 020   2 *** 118 BKN 6 4 0  9.4 ** ** ** ** ** ** ** ** *   37   33 ****** *****  858.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111090800 050   2 *** 722 SCT 6 0 0 12.5 ** ** ** ** ** ** ** ** *   36   32 ****** *****  858.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111090900 020   3 *** 118 BKN 6 4 0 12.5 ** ** ** ** ** ** ** ** *   40   33 ****** *****  858.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111091000 180   2 *** 118 BKN 6 4 0 12.5 ** ** ** ** ** ** ** ** *   44   34 ****** *****  858.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111091100 210   2 *** 118 BKN 6 4 0 12.5 ** ** ** ** ** ** ** ** *   45   35 ****** *****  858.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111091200 190   5 *** 722 SCT 0 3 0 12.5 ** ** ** ** ** ** ** ** *   47   34 ****** *****  858.2 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111091300 200   6 *** 722 SCT 0 4 0 12.5 ** ** ** ** ** ** ** ** *   48   36 ****** *****  858.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111091400 230   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   48   33 ****** *****  858.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111091500 220   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   48   33 ****** *****  857.6 *** *** ***** ***** ***** ***** ** 
160080 99999 201111091600 030   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   42   31 ****** *****  857.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111091700 030   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   38   34 ****** *****  857.7 *** *** ***** ***** ***** ***** ** 
160080 99999 201111091800 030   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   37   35 ****** *****  857.8  49 *** ***** ***** *****  0.00 ** 
160080 99999 201111091900 040   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   36   35 ****** *****  857.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111092000 020   5 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   35   33 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111092100 020   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   35   33 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111092200 020   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   35   33 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111092300 020   5 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   35   32 ****** *****  858.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111100000 010   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   35   32 ****** *****  858.0 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111100200 020   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   34   30 ****** *****  857.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111100300 010   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   34   30 ****** *****  857.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111100400 010   3 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   34   30 ****** *****  857.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111100500 020   3 *** 722 SCT 0 0 1 12.5 ** ** ** ** ** ** ** ** *   33   29 ****** *****  856.9 *** *** ***** ***** ***** ***** ** 
160080 99999 201111100600 020   5 *** 722 SCT 0 0 1 12.5 ** ** ** ** ** ** ** ** *   33   28 ****** *****  856.5 ***  33 ***** ***** *****  0.00 ** 
160080 99999 201111100700 010   5 *** 722 SCT 0 0 1 12.5 ** ** ** ** ** ** ** ** *   33   27 ****** *****  856.6 *** *** ***** ***** ***** ***** ** 
160080 99999 201111100800 010   5 *** *** BKN 0 0 1 12.5 ** ** ** ** ** ** ** ** *   34   29 ****** *****  856.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111100900 010   3 *** 722 SCT 0 0 1 12.5 ** ** ** ** ** ** ** ** *   36   28 ****** *****  856.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111101000 010   5 *** 722 SCT 0 0 1 12.5 ** ** ** ** ** ** ** ** *   37   28 ****** *****  856.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111101100 250   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   48   25 ****** *****  855.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111101200 240   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   54   23 ****** *****  855.4 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111101300 240   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   54   22 ****** *****  855.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111101400 250   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   52   25 ****** *****  855.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111101500 ***   0 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   46   29 ****** *****  854.6 *** *** ***** ***** ***** ***** ** 
160080 99999 201111101600 ***   0 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   42   31 ****** *****  855.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111101700 ***   0 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   42   31 ****** *****  855.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111101800 020   3 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   40   32 ****** *****  854.3  54 *** ***** ***** *****  0.00 ** 
160080 99999 201111101900 030   3 *** 722 SCT 0 0 1  9.4 ** ** ** ** ** ** ** ** *   39   32 ****** *****  854.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111102000 010   5 *** 722 SCT 0 0 1  7.5 ** ** ** ** ** ** ** ** *   37   30 ****** *****  854.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111102100 010   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   37   30 ****** *****  854.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111102200 030   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   36   32 ****** *****  854.9 *** *** ***** ***** ***** ***** ** 
160080 99999 201111102300 020   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   35   30 ****** *****  854.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111110000 010   3 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   35   31 ****** *****  855.0 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111110200 ***   0 *** 722 CLR 0 0 0  7.5 ** ** ** ** ** ** ** ** *   33   26 ****** *****  855.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111110300 ***   0 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   33   27 ****** *****  855.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111110400 ***   0 *** 722 CLR 0 0 0  9.4 ** ** ** ** ** ** ** ** *   32   29 ****** *****  855.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111110500 020   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   32   29 ****** *****  855.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111110600 020   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   32   28 ****** *****  855.0 ***  32 ***** ***** *****  0.00 ** 
160080 99999 201111110700 ***   0 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   33   28 ****** *****  855.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111110800 ***   0 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   33   27 ****** *****  855.7 *** *** ***** ***** ***** ***** ** 
160080 99999 201111110900 150   2 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   38   29 ****** *****  855.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111111000 180   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   45   26 ****** *****  855.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111111100 190   8 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   45   26 ****** *****  856.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111111200 160   9 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   45   25 ****** *****  856.0 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111111300 150   9 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   45   28 ****** *****  856.6 *** *** ***** ***** ***** ***** ** 
160080 99999 201111111400 160   9 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   45   32 ****** *****  857.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111111500 150   9 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   44   35 ****** *****  858.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111111600 170   5 *** 722 SCT 5 0 0  6.2 ** ** ** ** ** ** ** ** *   41   35 ****** *****  858.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111111700 180   7 *** 722 SCT 5 0 0  6.2 ** ** ** ** ** ** ** ** *   40   36 ****** *****  859.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111111800 160   5 *** 722 SCT 5 0 0  6.2 ** ** ** ** ** ** ** ** *   38   37 ****** *****  860.0  46 *** ***** ***** *****  0.00 ** 
160080 99999 201111111900 ***   0 *** 722 SCT 5 0 0  6.2 ** ** ** ** ** ** ** ** *   38   37 ****** *****  860.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111112000 ***   0 *** 722 SCT 5 0 0  6.2 ** ** ** ** ** ** ** ** *   38   37 ****** *****  861.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111112100 ***   0 ***  30 BKN 5 0 0  6.2 ** ** ** ** ** ** ** ** *   38   37 ****** *****  861.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111112200 ***   0 ***  30 BKN 5 0 0  6.2 ** ** ** ** ** ** ** ** *   37   37 ****** *****  861.6 *** *** ***** ***** ***** ***** ** 
160080 99999 201111112300 020   3 ***  30 BKN 5 0 0  6.2 ** ** ** ** ** ** ** ** *   38   37 ****** *****  862.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111120000 010   3 *** 722 SCT 5 0 0  6.2 ** ** ** ** ** ** ** ** *   37   35 ****** *****  862.6 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111120300 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   34   32 ****** *****  863.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111120500 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   34   31 ****** *****  863.2 *** *** ***** ***** ***** ***** ** 
160080 99999 201111120600 ***   0 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   34   31 ****** *****  863.3 ***  34 ***** ***** *****  0.00 ** 
160080 99999 201111120700 010   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   33   30 ****** *****  863.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111120800 360   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   35   31 ****** *****  863.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111120900 010   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   35   30 ****** *****  864.0 *** *** ***** ***** ***** ***** ** 
160080 99999 201111121000 010   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   41   30 ****** *****  864.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111121100 360   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   46   28 ****** *****  863.7 *** *** ***** ***** ***** ***** ** 
160080 99999 201111121200 030   6 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   50   25 ****** *****  863.7 *** *** *****  0.00 ***** ***** ** 
160080 99999 201111121300 030   7 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   54   22 ****** *****  863.6 *** *** ***** ***** ***** ***** ** 
160080 99999 201111121400 010   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   55   21 ****** *****  863.9 *** *** ***** ***** ***** ***** ** 
160080 99999 201111121500 350   3 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   54   20 ****** *****  863.9 *** *** ***** ***** ***** ***** ** 
160080 99999 201111121600 020   5 *** 722 CLR 0 0 0 12.5 ** ** ** ** ** ** ** ** *   50   25 ****** *****  864.3 *** *** ***** ***** ***** ***** ** 
160080 99999 201111121700 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   46   28 ****** *****  864.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111121800 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   42   30 ****** *****  865.2  55 *** ***** ***** *****  0.00 ** 
160080 99999 201111121900 010   3 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   41   31 ****** *****  865.8 *** *** ***** ***** ***** ***** ** 
160080 99999 201111122000 020   3 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   38   30 ****** *****  866.1 *** *** ***** ***** ***** ***** ** 
160080 99999 201111122100 010   3 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   38   31 ****** *****  866.4 *** *** ***** ***** ***** ***** ** 
160080 99999 201111122200 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   36   31 ****** *****  866.5 *** *** ***** ***** ***** ***** ** 
160080 99999 201111122300 ***   0 *** 722 CLR 0 0 0  6.2 ** ** ** ** ** ** ** ** *   36   31 ****** *****  866.8 *** *** ***** ***** ***** ***** ** 
